"V1","V2","V3","V4","V5","V6","V7","V8"
314,2619,10.45,2.71666666666667,-0.0387714676623006,-0.437175329173904,19,116
315,2619,10.4833333333333,2.71666666666667,2.5815897128644,2.3377403536707,19,116
316,2619,10.5166666666667,2.71666666666667,4.9785800016932,4.93623405013339,19,116
317,2619,10.55,2.71666666666667,8.057239782061,8.21381027559239,19,116
318,2619,10.5833333333333,2.71666666666667,11.7018383005381,12.0605983005381,19,116
319,2619,10.6166666666667,2.71666666666667,15.083546340954,15.651316340947,19,116
320,2619,10.65,2.71666666666667,18.250494507177,19.033874507177,19,116
321,2619,10.6833333333333,2.71666666666667,21.67064087966,22.67559087966,19,116
322,2619,10.7166666666667,2.71666666666667,25.38321930377,26.61499930377,19,116
323,2619,10.75,2.71666666666667,99999,30.008957807264,19,116
324,2619,10.7833333333333,2.71666666666667,99999,31.295171496973,19,116
325,2619,10.8166666666667,2.71666666666667,99999,30.406919845287,19,116
326,2619,10.85,2.71666666666667,99999,28.999797680309,19,116
327,2619,10.8833333333333,2.71666666666667,99999,28.448584069678,19,116
328,2619,10.9166666666667,2.71666666666667,99999,28.646600577879,19,116
329,2619,10.95,2.71666666666667,99999,28.797918834419,19,116
330,2619,10.9833333333333,2.71666666666667,99999,29.045601161599,19,116
331,2619,11.0166666666667,2.71666666666667,99999,30.000559148255,19,116
332,2619,11.05,2.71666666666667,99999,31.651553424775,19,116
333,2619,11.0833333333333,2.71666666666667,99999,33.178495269978,19,116
334,2619,11.1166666666667,2.71666666666667,99999,33.999285354944,19,116
335,2619,11.15,2.71666666666667,99999,34.435726127858,19,116
300,2618,9.98333333333333,2.75,-37.589898705301,-39.5019286494344,19,116
301,2618,10.0166666666667,2.75,-34.6444497482445,-36.5312242633018,19,116
302,2618,10.05,2.75,-31.631253966461,-33.5076623328108,19,116
303,2618,10.0833333333333,2.75,-28.6899910132536,-30.5755647030079,19,116
304,2618,10.1166666666667,2.75,-25.6603936615812,-27.4701899203984,19,116
305,2618,10.15,2.75,-22.6919077742061,-24.1672435400582,19,116
306,2618,10.1833333333333,2.75,-19.7252056411202,-20.9734843776485,19,116
307,2618,10.2166666666667,2.75,-16.7786425337703,-18.0280186766807,19,116
308,2618,10.25,2.75,-13.7914641002345,-14.9889048960918,19,116
309,2618,10.2833333333333,2.75,-10.3060163230406,-11.4254311595015,19,116
310,2618,10.3166666666667,2.75,-6.6283695435609,-7.595461758727,19,116
311,2618,10.35,2.75,-3.4818097228428,-4.16641515167539,19,116
312,2618,10.3833333333333,2.75,-0.478661303817596,-0.9683088923734,19,116
313,2618,10.4166666666667,2.75,3.01068410639949,2.5400955679958,19,116
314,2618,10.45,2.75,6.7147453670766,6.3345819325252,19,116
315,2618,10.4833333333333,2.75,9.9776252299238,9.8020850625629,19,116
316,2618,10.5166666666667,2.75,12.9410677992973,12.9832778461699,19,116
317,2618,10.55,2.75,16.6270164224803,16.8811950478248,19,116
318,2618,10.5833333333333,2.75,20.875592021542,21.343208020568,19,116
319,2618,10.6166666666667,2.75,24.662582601113,25.346442601105,19,116
320,2618,10.65,2.75,28.108302137639,29.014372137639,19,116
321,2618,10.6833333333333,2.75,31.768765483808,32.902865483808,19,116
322,2618,10.7166666666667,2.75,35.691083994466,37.058313994466,19,116
323,2618,10.75,2.75,99999,40.554225596672,19,116
324,2618,10.7833333333333,2.75,99999,41.692257686063,19,116
325,2618,10.8166666666667,2.75,99999,40.427637178924,19,116
326,2618,10.85,2.75,99999,38.612696240407,19,116
327,2618,10.8833333333333,2.75,99999,37.763806315599,19,116
328,2618,10.9166666666667,2.75,99999,37.70601542032,19,116
329,2618,10.95,2.75,99999,37.469727233996,19,116
330,2618,10.9833333333333,2.75,99999,37.094899120213,19,116
331,2618,11.0166666666667,2.75,99999,37.251990129537,19,116
332,2618,11.05,2.75,99999,38.148240701412,19,116
333,2618,11.0833333333333,2.75,99999,39.038794225143,19,116
334,2618,11.1166666666667,2.75,99999,39.215355232165,19,116
335,2618,11.15,2.75,99999,38.875315415472,19,116
300,2617,9.98333333333333,2.78333333333333,-33.8779202210304,-35.6934003042042,19,116
301,2617,10.0166666666667,2.78333333333333,-30.8096232189899,-32.6284245925577,19,116
302,2617,10.05,2.78333333333333,-27.7942881391655,-29.6242450333704,19,116
303,2617,10.0833333333333,2.78333333333333,-24.9347769834934,-26.8045962100258,19,116
304,2617,10.1166666666667,2.78333333333333,-22.0174813085286,-23.8297558383787,19,116
305,2617,10.15,2.78333333333333,-19.1821139229945,-20.6283088099579,19,116
306,2617,10.1833333333333,2.78333333333333,-16.3023094743212,-17.4948627033727,19,116
307,2617,10.2166666666667,2.78333333333333,-13.3506504087873,-14.5557758000311,19,116
308,2617,10.25,2.78333333333333,-10.2814941537397,-11.4448556421025,19,116
309,2617,10.2833333333333,2.78333333333333,-6.6566128496016,-7.7032830982275,19,116
310,2617,10.3166666666667,2.78333333333333,-2.7756789919256,-3.5636153416301,19,116
311,2617,10.35,2.78333333333333,0.792769135542997,0.306610249561402,19,116
312,2617,10.3833333333333,2.78333333333333,4.4438765934722,4.0890945266108,19,116
313,2617,10.4166666666667,2.78333333333333,8.79236576385701,8.3396477818533,19,116
314,2617,10.45,2.78333333333333,13.3491679909993,12.948523012079,19,116
315,2617,10.4833333333333,2.78333333333333,17.330624003227,17.2053668948224,19,116
316,2617,10.5166666666667,2.78333333333333,20.9953141591642,21.1087346776679,19,116
317,2617,10.55,2.78333333333333,25.187287452855,25.527776145912,19,116
318,2617,10.5833333333333,2.78333333333333,29.727968418677,30.296402015226,19,116
319,2617,10.6166666666667,2.78333333333333,33.528669072851,34.32509005358,19,116
320,2617,10.65,2.78333333333333,36.67017575955,37.69509575955,19,116
321,2617,10.6833333333333,2.78333333333333,39.826505338762,41.085605338762,19,116
322,2617,10.7166666666667,2.78333333333333,43.127224611496,44.625464611496,19,116
323,2617,10.75,2.78333333333333,99999,47.633251062151,19,116
324,2617,10.7833333333333,2.78333333333333,99999,48.592780999388,19,116
325,2617,10.8166666666667,2.78333333333333,99999,47.365211188847,19,116
326,2617,10.85,2.78333333333333,99999,45.591767996166,19,116
327,2617,10.8833333333333,2.78333333333333,99999,44.710909528246,19,116
328,2617,10.9166666666667,2.78333333333333,99999,44.528860535851,19,116
329,2617,10.95,2.78333333333333,99999,43.98780338529,19,116
330,2617,10.9833333333333,2.78333333333333,99999,43.073686641037,19,116
331,2617,11.0166666666667,2.78333333333333,99999,42.510704427722,19,116
332,2617,11.05,2.78333333333333,99999,42.686725126296,19,116
333,2617,11.0833333333333,2.78333333333333,99999,43.00088096665,19,116
334,2617,11.1166666666667,2.78333333333333,99999,42.682645628733,19,116
335,2617,11.15,2.78333333333333,99999,41.666295514228,19,116
300,2616,9.98333333333333,2.81666666666666,-29.3301111211867,-31.064416031296,19,116
301,2616,10.0166666666667,2.81666666666666,-26.4497159947883,-28.2085050278976,19,116
302,2616,10.05,2.81666666666666,-23.6715598041995,-25.4700002304377,19,116
303,2616,10.0833333333333,2.81666666666666,-21.0613435429871,-22.928623636051,19,116
304,2616,10.1166666666667,2.81666666666666,-18.3954315554127,-20.2068249042545,19,116
305,2616,10.15,2.81666666666666,-15.7787808096947,-17.1913082755722,19,116
306,2616,10.1833333333333,2.81666666666666,-13.0380436173647,-14.1842722494815,19,116
307,2616,10.2166666666667,2.81666666666666,-10.152546498923,-11.3276734300418,19,116
308,2616,10.25,2.81666666666666,-7.1410803932042,-8.2306362422058,19,116
309,2616,10.2833333333333,2.81666666666666,-3.5696901015415,-4.3777005217501,19,116
310,2616,10.3166666666667,2.81666666666666,0.500734721852503,0.0384804105685035,19,116
311,2616,10.35,2.81666666666666,4.585125083078,4.3562094224555,19,116
312,2616,10.3833333333333,2.81666666666666,8.94288372213691,8.76931323589471,19,116
313,2616,10.4166666666667,2.81666666666666,14.2276931920651,13.8497673850709,19,116
314,2616,10.45,2.81666666666666,19.8495902851854,19.4634222790808,19,116
315,2616,10.4833333333333,2.81666666666666,24.8395245258686,24.745969056388,19,116
316,2616,10.5166666666667,2.81666666666666,29.362906269468,29.526370036235,19,116
317,2616,10.55,2.81666666666666,34.134933651688,34.559226276223,19,116
318,2616,10.5833333333333,2.81666666666666,38.765292192843,39.438741889603,19,116
319,2616,10.6166666666667,2.81666666666666,42.247842132644,43.153069405821,19,116
320,2616,10.65,2.81666666666666,44.775402703733,45.914948780788,19,116
321,2616,10.6833333333333,2.81666666666666,47.016601029381,48.396271029381,19,116
322,2616,10.7166666666667,2.81666666666666,49.320940685522,50.945450685522,19,116
323,2616,10.75,2.81666666666666,99999,53.210317430405,19,116
324,2616,10.7833333333333,2.81666666666666,99999,53.942015396905,19,116
325,2616,10.8166666666667,2.81666666666666,99999,52.864666212104,19,116
326,2616,10.85,2.81666666666666,99999,51.288781127541,19,116
327,2616,10.8833333333333,2.81666666666666,99999,50.51736257387,19,116
328,2616,10.9166666666667,2.81666666666666,99999,50.311701743125,19,116
329,2616,10.95,2.81666666666666,99999,49.525143790401,19,116
330,2616,10.9833333333333,2.81666666666666,99999,48.172118361474,19,116
331,2616,11.0166666666667,2.81666666666666,99999,47.054084834233,19,116
332,2616,11.05,2.81666666666666,99999,46.595686988848,19,116
333,2616,11.0833333333333,2.81666666666666,99999,46.298662568155,19,116
334,2616,11.1166666666667,2.81666666666666,99999,45.443201382124,19,116
335,2616,11.15,2.81666666666666,99999,43.741059486791,19,116
300,2615,9.98333333333333,2.84999999999999,-24.4968232650972,-26.1603195325328,19,116
301,2615,10.0166666666667,2.84999999999999,-21.9439169077451,-23.6581208598829,19,116
302,2615,10.05,2.84999999999999,-19.5451243166109,-21.3318036167613,19,116
303,2615,10.0833333333333,2.84999999999999,-17.3990396424937,-19.2023552050547,19,116
304,2615,10.1166666666667,2.84999999999999,-15.3047385415644,-16.8465575794409,19,116
305,2615,10.15,2.84999999999999,-12.8865776721968,-14.0844190109488,19,116
306,2615,10.1833333333333,2.84999999999999,-10.1210049310379,-11.2473001386879,19,116
307,2615,10.2166666666667,2.84999999999999,-7.4347983058891,-8.5424098593408,19,116
308,2615,10.25,2.84999999999999,-4.7182775239955,-5.5378872754293,19,116
309,2615,10.2833333333333,2.84999999999999,-1.1823561015742,-1.6182656571841,19,116
310,2615,10.3166666666667,2.84999999999999,3.25236313644211,3.0591378177994,19,116
311,2615,10.35,2.84999999999999,7.9235744601296,7.8215462145662,19,116
312,2615,10.3833333333333,2.84999999999999,13.2098055746471,12.8784590110577,19,116
313,2615,10.4166666666667,2.84999999999999,19.3574421672771,18.8060275835148,19,116
314,2615,10.45,2.84999999999999,25.8729251229303,25.4961465120134,19,116
315,2615,10.4833333333333,2.84999999999999,32.07021025761,31.987530412316,19,116
316,2615,10.5166666666667,2.84999999999999,37.595735720495,37.788111552886,19,116
317,2615,10.55,2.84999999999999,42.96449263173,43.467909890801,19,116
318,2615,10.5833333333333,2.84999999999999,47.784457393744,48.564476930232,19,116
319,2615,10.6166666666667,2.84999999999999,50.858901028612,51.866737897672,19,116
320,2615,10.65,2.84999999999999,52.634172551684,53.88281792976,19,116
321,2615,10.6833333333333,2.84999999999999,54.020281452741,55.515676494926,19,116
322,2615,10.7166666666667,2.84999999999999,55.376350966924,57.122120966924,19,116
323,2615,10.75,2.84999999999999,56.686451273184,58.686301273184,19,116
324,2615,10.7833333333333,2.84999999999999,99999,59.090389548525,19,116
325,2615,10.8166666666667,2.84999999999999,99999,57.964940194548,19,116
326,2615,10.85,2.84999999999999,99999,56.455061821386,19,116
327,2615,10.8833333333333,2.84999999999999,99999,55.792223478287,19,116
328,2615,10.9166666666667,2.84999999999999,99999,55.63794694054,19,116
329,2615,10.95,2.84999999999999,99999,54.701665133713,19,116
330,2615,10.9833333333333,2.84999999999999,99999,53.006446078111,19,116
331,2615,11.0166666666667,2.84999999999999,99999,51.391154416278,19,116
332,2615,11.05,2.84999999999999,99999,50.20291647088,19,116
333,2615,11.0833333333333,2.84999999999999,99999,48.923439008441,19,116
334,2615,11.1166666666667,2.84999999999999,99999,46.95801321353,19,116
335,2615,11.15,2.84999999999999,99999,44.163787283304,19,116
300,2614,9.98333333333333,2.88333333333333,-19.6135184994196,-21.2252799756342,19,116
301,2614,10.0166666666667,2.88333333333333,-17.3886084265921,-19.0750509877679,19,116
302,2614,10.05,2.88333333333333,-15.4218096432641,-17.2149128601345,19,116
303,2614,10.0833333333333,2.88333333333333,-13.8300810683935,-15.5875265968553,19,116
304,2614,10.1166666666667,2.88333333333333,-12.3997367623962,-13.6830469921295,19,116
305,2614,10.15,2.88333333333333,-10.2594924115497,-11.2549492210779,19,116
306,2614,10.1833333333333,2.88333333333333,-7.5587468204241,-8.6818026040014,19,116
307,2614,10.2166666666667,2.88333333333333,-5.1891960488715,-6.2259605639528,19,116
308,2614,10.25,2.88333333333333,-2.8312861285755,-3.3972731606852,19,116
309,2614,10.2833333333333,2.88333333333333,0.6677748323185,0.5021738431278,19,116
310,2614,10.3166666666667,2.88333333333333,5.314496658737,5.3404940865962,19,116
311,2614,10.35,2.88333333333333,10.4000997034104,10.4345648360708,19,116
312,2614,10.3833333333333,2.88333333333333,16.5230317119067,15.9962705794791,19,116
313,2614,10.4166666666667,2.88333333333333,23.3705050800139,22.6264711486588,19,116
314,2614,10.45,2.88333333333333,30.641326420734,30.268942368209,19,116
315,2614,10.4833333333333,2.88333333333333,37.992033078089,37.898626806056,19,116
316,2614,10.5166666666667,2.88333333333333,44.55812944986,44.756855004212,19,116
317,2614,10.55,2.88333333333333,50.492574295581,51.055914583005,19,116
318,2614,10.5833333333333,2.88333333333333,55.396623968873,56.268740600179,19,116
319,2614,10.6166666666667,2.88333333333333,58.24500276364,59.347767507811,19,116
320,2614,10.65,2.88333333333333,59.373799289393,60.724142123615,19,116
321,2614,10.6833333333333,2.88333333333333,60.045418742724,61.649749740599,19,116
322,2614,10.7166666666667,2.88333333333333,60.810516286438,62.672073181829,19,116
323,2614,10.75,2.88333333333333,61.53171142172,63.65247142172,19,116
324,2614,10.7833333333333,2.88333333333333,99999,63.592187324204,19,116
325,2614,10.8166666666667,2.88333333333333,99999,62.115037476809,19,116
326,2614,10.85,2.88333333333333,99999,60.416689014939,19,116
327,2614,10.8833333333333,2.88333333333333,99999,59.75399240416,19,116
328,2614,10.9166666666667,2.88333333333333,99999,59.712111427773,19,116
329,2614,10.95,2.88333333333333,99999,58.798498493716,19,116
330,2614,10.9833333333333,2.88333333333333,99999,56.882939719093,19,116
331,2614,11.0166666666667,2.88333333333333,99999,54.689926454724,19,116
332,2614,11.05,2.88333333333333,99999,52.443855387107,19,116
333,2614,11.0833333333333,2.88333333333333,99999,49.604535936549,19,116
334,2614,11.1166666666667,2.88333333333333,99999,45.771108045043,19,116
335,2614,11.15,2.88333333333333,99999,41.290531942358,19,116
300,2613,9.98333333333333,2.91666666666667,-14.6243853583649,-16.2078756380228,19,116
301,2613,10.0166666666667,2.91666666666667,-12.7573028516115,-14.4375874405347,19,116
302,2613,10.05,2.91666666666667,-11.2860028794845,-13.0952957251331,19,116
303,2613,10.0833333333333,2.91666666666667,-10.2442783960301,-12.0128707169766,19,116
304,2613,10.1166666666667,2.91666666666667,-9.3264853470025,-10.5987496234074,19,116
305,2613,10.15,2.91666666666667,-7.5990127635829,-8.591858650198,19,116
306,2613,10.1833333333333,2.91666666666667,-5.3869702533221,-6.4225270454643,19,116
307,2613,10.2166666666667,2.91666666666667,-3.6152214153761,-4.3446189885421,19,116
308,2613,10.25,2.91666666666667,-1.5115537013116,-1.7950900986061,19,116
309,2613,10.2833333333333,2.91666666666667,1.9210097212624,1.9514379960965,19,116
310,2613,10.3166666666667,2.91666666666667,6.6373120572889,6.7680558006045,19,116
311,2613,10.35,2.91666666666667,12.2643649080827,11.9588668032171,19,116
312,2613,10.3833333333333,2.91666666666667,18.5150266275961,17.6993528838982,19,116
313,2613,10.4166666666667,2.91666666666667,25.383258561416,24.6718411619167,19,116
314,2613,10.45,2.91666666666667,33.334843519474,32.951267983004,19,116
315,2613,10.4833333333333,2.91666666666667,41.611521429296,41.520666494112,19,116
316,2613,10.5166666666667,2.91666666666667,49.02908807488,49.337971821582,19,116
317,2613,10.55,2.91666666666667,55.409174641801,56.105284904664,19,116
318,2613,10.5833333333333,2.91666666666667,60.132840975299,61.086250032746,19,116
319,2613,10.6166666666667,2.91666666666667,62.543607725731,63.731527087036,19,116
320,2613,10.65,2.91666666666667,63.447869173128,64.888360437247,19,116
321,2613,10.6833333333333,2.91666666666667,63.81165689089,65.513002344536,19,116
322,2613,10.7166666666667,2.91666666666667,64.386106769593,66.353672438152,19,116
323,2613,10.75,2.91666666666667,64.952426095492,67.187145097202,19,116
324,2613,10.7833333333333,2.91666666666667,99999,66.564895069568,19,116
325,2613,10.8166666666667,2.91666666666667,99999,64.377873471297,19,116
326,2613,10.85,2.91666666666667,99999,62.148161158543,19,116
327,2613,10.8833333333333,2.91666666666667,99999,61.314503100836,19,116
328,2613,10.9166666666667,2.91666666666667,99999,61.42229988951,19,116
329,2613,10.95,2.91666666666667,99999,60.762159692306,19,116
330,2613,10.9833333333333,2.91666666666667,99999,58.863743059496,19,116
331,2613,11.0166666666667,2.91666666666667,99999,56.046961129383,19,116
332,2613,11.05,2.91666666666667,99999,52.378815532099,19,116
333,2613,11.0833333333333,2.91666666666667,99999,47.529687400331,19,116
334,2613,11.1166666666667,2.91666666666667,99999,41.448046173879,19,116
335,2613,11.15,2.91666666666667,99999,34.985620143646,19,116
300,2612,9.98333333333333,2.95,-9.86194589135656,-11.4463116452707,19,116
301,2612,10.0166666666667,2.95,-8.40904273896335,-10.1086277699704,19,116
302,2612,10.05,2.95,-7.57469786760437,-9.31048767595627,19,116
303,2612,10.0833333333333,2.95,-7.3377338162524,-8.758731962263,19,116
304,2612,10.1166666666667,2.95,-6.7052942081418,-7.8044494483052,19,116
305,2612,10.15,2.95,-5.0447209809515,-6.2408791327568,19,116
306,2612,10.1833333333333,2.95,-3.7373232938018,-4.574911385467,19,116
307,2612,10.2166666666667,2.95,-2.7853921278894,-2.9749151010884,19,116
308,2612,10.25,2.95,-0.823678002142294,-0.788305398088603,19,116
309,2612,10.2833333333333,2.95,2.4131341279482,2.6873367816838,19,116
310,2612,10.3166666666667,2.95,7.068079317757,7.308139140813,19,116
311,2612,10.35,2.95,12.9949403794899,12.3271722682692,19,116
312,2612,10.3833333333333,2.95,18.9782853333165,17.8709238623274,19,116
313,2612,10.4166666666667,2.95,25.4255001824396,24.7449694370847,19,116
314,2612,10.45,2.95,33.633414124061,33.228085338277,19,116
315,2612,10.4833333333333,2.95,42.477568493459,42.381934608927,19,116
316,2612,10.5166666666667,2.95,50.401809065307,50.835026855203,19,116
317,2612,10.55,2.95,56.887493070491,57.726373883377,19,116
318,2612,10.5833333333333,2.95,61.212069898394,62.239112721825,19,116
319,2612,10.6166666666667,2.95,63.013183779009,64.269893374892,19,116
320,2612,10.65,2.95,63.825728234243,65.312396522279,19,116
321,2612,10.6833333333333,2.95,64.632221895134,66.385286413365,19,116
322,2612,10.7166666666667,2.95,65.568713834383,67.614260021839,19,116
323,2612,10.75,2.95,66.412117594012,68.744512777859,19,116
324,2612,10.7833333333333,2.95,99999,67.871015203612,19,116
325,2612,10.8166666666667,2.95,99999,64.680556595669,19,116
326,2612,10.85,2.95,99999,61.584630081687,19,116
327,2612,10.8833333333333,2.95,99999,60.438829587019,19,116
328,2612,10.9166666666667,2.95,99999,60.78243259974,19,116
329,2612,10.95,2.95,99999,60.703188030159,19,116
330,2612,10.9833333333333,2.95,99999,59.240428269718,19,116
331,2612,11.0166666666667,2.95,99999,55.97643896418,19,116
332,2612,11.05,2.95,99999,50.744786048401,19,116
333,2612,11.0833333333333,2.95,99999,43.741573156322,19,116
334,2612,11.1166666666667,2.95,99999,35.514469119699,19,116
335,2612,11.15,2.95,99999,27.241851113009,19,116
300,2611,9.98333333333333,2.98333333333333,-5.98397736292074,-7.60467950005286,19,116
301,2611,10.0166666666667,2.98333333333333,-4.90218168328685,-6.64468540995388,19,116
302,2611,10.05,2.98333333333333,-4.53658220960341,-6.28876131519215,19,116
303,2611,10.0833333333333,2.98333333333333,-4.6966463746309,-6.148763775662,19,116
304,2611,10.1166666666667,2.98333333333333,-4.1493829401441,-5.5715563549037,19,116
305,2611,10.15,2.98333333333333,-2.8602845357513,-4.437949396964,19,116
306,2611,10.1833333333333,2.98333333333333,-2.6175956474938,-3.2941214091702,19,116
307,2611,10.2166666666667,2.98333333333333,-2.32353078197929,-2.1858340146939,19,116
308,2611,10.25,2.98333333333333,-0.632452731719098,-0.393175439758501,19,116
309,2611,10.2833333333333,2.98333333333333,2.44961786007629,2.7927931959444,19,116
310,2611,10.3166666666667,2.98333333333333,7.5181017791488,7.2718031339383,19,116
311,2611,10.35,2.98333333333333,13.1898548724146,12.1849464931859,19,116
312,2611,10.3833333333333,2.98333333333333,18.5911638627423,17.6097377644054,19,116
313,2611,10.4166666666667,2.98333333333333,25.1523634739,24.5356502375125,19,116
314,2611,10.45,2.98333333333333,33.702209782015,33.330844366185,19,116
315,2611,10.4833333333333,2.98333333333333,43.10091359193,43.032036793229,19,116
316,2611,10.5166666666667,2.98333333333333,51.465834627656,51.944394819034,19,116
317,2611,10.55,2.98333333333333,57.996226876262,58.902345062378,19,116
318,2611,10.5833333333333,2.98333333333333,62.001678040701,63.108469228539,19,116
319,2611,10.6166666666667,2.98333333333333,63.233280351101,64.575936062845,19,116
320,2611,10.65,2.98333333333333,63.54192993431,65.108688727563,19,116
321,2611,10.6833333333333,2.98333333333333,64.005303400323,65.837016541995,19,116
322,2611,10.7166666666667,2.98333333333333,64.849770703427,66.988250741504,19,116
323,2611,10.75,2.98333333333333,65.590254334393,68.026130742782,19,116
324,2611,10.7833333333333,2.98333333333333,99999,66.552799804653,19,116
325,2611,10.8166666666667,2.98333333333333,99999,62.455908382629,19,116
326,2611,10.85,2.98333333333333,99999,58.575289805264,19,116
327,2611,10.8833333333333,2.98333333333333,99999,57.121445271534,19,116
328,2611,10.9166666666667,2.98333333333333,99999,57.688393045443,19,116
329,2611,10.95,2.98333333333333,99999,58.213696286559,19,116
330,2611,10.9833333333333,2.98333333333333,99999,57.336969366125,19,116
331,2611,11.0166666666667,2.98333333333333,99999,53.924666756522,19,116
332,2611,11.05,2.98333333333333,99999,47.581590048823,19,116
333,2611,11.0833333333333,2.98333333333333,99999,39.102417143857,19,116
334,2611,11.1166666666667,2.98333333333333,99999,29.545732481999,19,116
335,2611,11.15,2.98333333333333,99999,20.147607608507,19,116
